[2023-04-17 00:38:33,728] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 00:39:37,358] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 01:59:52,147] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 02:00:54,339] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 02:31:33,746] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 02:32:31,176] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 03:08:09,144] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 03:09:23,429] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 03:32:37,947] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 03:33:52,284] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 04:09:32,735] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 04:10:28,998] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 04:34:23,404] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 04:35:08,547] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 05:08:08,024] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 05:09:15,550] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 05:32:37,202] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 05:33:37,668] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 06:10:32,621] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 06:11:12,454] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 06:35:48,687] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 06:36:27,533] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 07:07:28,748] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 07:08:13,644] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 07:32:35,627] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 07:33:15,463] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 08:10:47,691] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 08:11:46,955] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 08:34:53,874] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 08:35:56,462] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 09:08:13,224] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 09:09:15,948] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 09:32:42,209] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 09:33:25,105] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 10:08:42,691] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 10:09:42,384] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 10:34:09,028] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 10:34:58,736] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 11:06:48,303] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 11:07:48,602] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 11:32:55,624] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 11:33:50,355] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-17 12:14:35,264] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-17 12:15:37,244] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
