[2023-04-22 00:38:49,881] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 00:40:00,670] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 02:00:01,803] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 02:01:10,111] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 02:32:23,617] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 02:33:16,526] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 03:07:48,682] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 03:08:34,306] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 03:32:39,467] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 03:33:26,785] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 04:08:58,614] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 04:10:08,311] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 04:33:29,553] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 04:34:14,899] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 05:07:03,656] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 05:07:52,588] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 05:32:40,356] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 05:33:40,832] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 06:09:13,781] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 06:10:13,996] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 06:33:13,118] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 06:34:21,582] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 07:06:37,451] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 07:07:36,692] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 07:32:52,622] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 07:33:40,983] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 08:08:48,421] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 08:09:55,346] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 08:32:42,881] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 08:33:43,667] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 09:06:49,278] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 09:07:32,893] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 09:32:38,198] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 09:33:32,862] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 10:07:18,765] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 10:08:21,750] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 10:32:44,446] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 10:33:44,129] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 11:06:10,445] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 11:06:56,815] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 11:32:38,980] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 11:33:31,873] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 12:12:17,441] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 12:13:26,298] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 12:46:28,271] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 12:47:37,669] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 13:08:39,230] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 13:09:34,277] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 13:32:27,790] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 13:33:14,683] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 14:06:18,893] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 14:07:26,504] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 14:32:17,719] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 14:33:17,692] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 15:07:15,960] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 15:08:25,420] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 15:32:54,780] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 15:33:42,692] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 16:08:39,535] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 16:09:27,854] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 16:36:40,459] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 16:37:29,712] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 17:06:13,699] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 17:07:01,044] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 17:32:48,760] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 17:33:46,094] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 18:08:34,694] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 18:09:23,403] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 18:32:43,401] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 18:33:50,642] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 19:05:33,121] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 19:06:24,385] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 19:32:21,272] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 19:33:07,625] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 20:07:48,556] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 20:08:36,534] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 20:32:31,787] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 20:33:20,838] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 21:06:13,270] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 21:07:26,909] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 21:32:48,652] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 21:33:34,865] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 22:07:02,244] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 22:07:53,727] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 22:33:03,706] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 22:33:51,912] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-22 23:07:13,740] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-22 23:08:03,504] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
