[2023-03-02 00:47:27,898] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 00:48:32,167] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 02:22:51,428] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 02:23:32,549] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 03:05:12,728] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 03:05:55,713] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 03:40:08,034] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 03:40:48,889] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 04:10:21,700] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 04:11:08,933] 	ERROR 	143 	scrape.py 	<module>() 	Error occurred while scraping Error: HTTP Error 500: Internal Server Error
[2023-03-02 04:39:44,036] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 04:40:46,063] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 05:08:24,266] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 05:09:18,281] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 05:33:38,852] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 05:34:19,167] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 06:11:36,436] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 06:12:42,627] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 06:39:31,077] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 06:40:24,801] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 07:08:32,211] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 07:09:31,514] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-03-02 07:32:58,756] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-03-02 07:33:42,341] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
