[2023-04-21 00:37:15,286] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 00:38:00,104] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 01:58:59,799] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 02:00:17,174] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 02:30:11,881] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 02:30:58,177] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 02:45:13,016] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 02:45:58,629] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 03:08:06,802] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 03:08:51,406] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 03:32:39,342] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 03:33:52,903] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 04:09:01,708] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 04:09:50,369] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 04:34:05,012] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 04:35:08,851] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 05:07:19,581] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 05:08:02,412] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 05:32:36,981] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 05:33:42,644] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 06:10:19,537] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 06:11:29,584] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 06:34:55,599] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 06:35:51,162] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 07:07:06,198] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 07:07:52,716] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 07:32:37,925] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 07:33:45,493] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 08:09:53,047] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 08:10:43,982] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 08:33:20,281] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 08:34:02,521] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 09:07:47,430] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 09:08:52,323] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
[2023-04-21 09:32:43,195] 	INFO 	52 	scrape.py 	<module>() 	Scrape Started
[2023-04-21 09:33:37,641] 	INFO 	135 	scrape.py 	<module>() 	Scrape Successful
